N,P,K,temperature,humidity,ph,rainfall,label,NPK_total,N_P_ratio,N_K_ratio,P_K_ratio,moisture_index,ph_level,rainfall_level,season,fertilizer,label_encoded
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,330,0.016260162469429573,0.00975609751338489,0.5999999970731708,2030.5400755172575,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,347,0.11278195403923343,0.07537688404333225,0.6683417051842125,2198.3529117956296,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,359,0.23846153662721895,0.15656565577492093,0.6565656532496684,2021.7317770554905,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,368,0.17482517360262118,0.124999999375,0.714999996425,2209.150053013998,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,363,0.11188811110567755,0.0784313721645521,0.7009803887206844,2170.6898597602144,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,343,0.15573770364149422,0.09405940547495344,0.6039603930497011,2109.8872751637577,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,331,0.07999999936,0.0510204079029571,0.6377550987869638,2008.926445603516,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,361,0.14388489105118785,0.099009900499951,0.6881188084746593,2167.1404692850097,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,349,0.22764227457201403,0.14141414069992858,0.6212121180746862,2145.811090804351,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,364,0.20588235142733566,0.1399999993,0.6799999966,2130.827690416715,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,332,0.01526717545597576,0.010050251205777632,0.6582914539784349,2050.2677370218626,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,339,0.01428571418367347,0.010152284212424954,0.7106598948697468,2106.8606306513534,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,366,0.1956521724952741,0.13432835754065495,0.6865671607633475,2222.3596830005995,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,361,0.23622047058094117,0.1470588228085352,0.6225490165561323,2080.3691071791536,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,380,0.22068965365041618,0.15763546720376617,0.7142857107670655,2164.866554141185,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple,373,0.20863309202422237,0.1414634139440809,0.6780487771802499,2216.256141662467,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,347,0.20634920471151424,0.13333333264957264,0.6461538428402367,1991.2808783943965,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple,378,0.2941176448961938,0.198019800999902,0.6732673233996668,2161.3249385525505,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,330,0.04838709638397503,0.02999999985,0.6199999969000001,2156.7545425216013,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple,373,0.2536231865679479,0.174999999125,0.68999999655,1925.0515524538241,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple,349,0.12499999908088236,0.08673469343502707,0.6938775474802166,2160.394506941948,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,372,0.24626865487859212,0.1609756089708507,0.6536585333967877,1984.569079622165,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple,356,0.11188811110567755,0.08121827369939963,0.7258883211883842,2115.147810461435,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple,347,0.22499999812500002,0.134999999325,0.5999999970000001,1946.7399815728088,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple,379,0.19999999862068968,0.1414634139440809,0.7073170697204045,2101.6931665910356,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple,341,0.02127659559378301,0.01522842631863743,0.7157360369759592,2003.1049721903448,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple,342,0.1219512185207218,0.0735294114042676,0.6029411735149942,2084.833018249058,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple,336,0.036764705612024225,0.0256410255095332,0.6974358938593032,2055.0704654933156,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple,350,0.07352941122404845,0.04901960760284506,0.6666666633986928,1953.5699509179533,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,343,0.049645389718827024,0.035897435713346484,0.7230769193688363,2231.7185529856,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,332,0.015503875848807164,0.009950248706715181,0.6417910415831292,2149.924814079611,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple,364,0.21014492601344256,0.14720812108016182,0.7005076106573218,2051.2424656889502,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple,367,0.21897810059140074,0.14999999925000002,0.684999996575,2078.43602139384,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple,365,0.21969696803259872,0.14215686204825068,0.6470588203575548,2083.252486859142,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,350,0.10071942373583148,0.07106598948697468,0.7055837527635342,2016.9293149427021,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,346,0.14399999884800002,0.08866995030211847,0.6157635437647117,2055.6139543156155,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,380,0.23076922915545994,0.1617647050893887,0.7009803887206844,1943.214011387407,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple,380,0.27777777584876545,0.2040816316118284,0.7346938738025823,2095.7990364559546,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple,349,0.06293706249694361,0.04568527895591229,0.7258883211883842,2205.9688396038887,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple,376,0.2814814793964335,0.18719211730447233,0.6650246272658885,2225.514752215982,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple,354,0.21538461372781068,0.14285714212827988,0.6632653027384423,2095.6277267328605,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple,380,0.24647887150366993,0.17241379225411926,0.6995073857167124,1910.4041461583283,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple,346,0.09302325509284298,0.058536585080309345,0.6292682896133254,2038.5015046088142,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,339,0.007407407352537723,0.004926108350117693,0.6650246272658885,2111.601239577545,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,350,0.0,0.0,0.7073170697204045,1912.3496587314298,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,apple,353,0.2561983449900963,0.1542288549540853,0.6019900467562684,2092.177592934094,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,369,0.2671755704795758,0.17241379225411926,0.6453201938654177,2106.3530184294427,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple,364,0.20714285566326532,0.14871794795529258,0.7179487142669296,2150.1944454835525,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,apple,369,0.23913043304977946,0.16666666582491582,0.696969693449648,2021.871742720383,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,351,0.09999999928571429,0.07106598948697468,0.7106598948697468,2122.7323688826086,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,375,0.2413793086801427,0.1794871785667324,0.7435897397764629,2084.476255773921,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,357,0.3333333305555556,0.20304568424849906,0.6091370527454972,2201.782522945465,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple,355,0.18939393795913684,0.12626262562493623,0.6666666632996633,2027.76012162452,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,apple,364,0.22627737061111408,0.158163264499167,0.6989795882705123,2077.7358788166853,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple,376,0.2499999982638889,0.18367346845064558,0.7346938738025823,2235.2083955838625,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple,347,0.07142857091836735,0.050761421062124765,0.7106598948697468,2001.2724069001672,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,0
22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,orange,64,0.7333333088888897,1.8333331805555684,2.499999791666684,1459.953443724173,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,orange,56,6.16666563888906,2.846153627218952,0.4615384260355057,2382.047314719712,alkaline,moderate,Summer,NPK 10:10:10 + FYM,16
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange,46,2.076922917159776,4.4999992500001245,2.1666663055556157,1220.5634836798931,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,orange,32,0.4374999726562517,0.7777776913580343,1.7777775802469358,1737.7337122969811,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange,36,2.85714244897965,2.2222219753086696,0.7777776913580343,2699.483726735077,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,63,0.9629629272976693,2.599999740000026,2.699999730000027,2608.0305150576364,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,orange,43,0.21739129489603065,0.3333333111111126,1.533333231111118,2362.7479616618252,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,orange,32,0.0,0.0,1.2857141938775576,2739.191819748931,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,77,1.6249999322916695,2.7857140867347083,1.7142855918367434,2777.529606532095,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange,42,0.5652173667296797,2.1666663055556157,3.8333326944445507,2162.8605753106376,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,orange,53,1.2352940449827032,1.399999906666673,1.1333332577777828,2195.5697575207714,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,orange,53,2.7499997708333526,4.124999484375065,1.4999998125000236,2281.317017706914,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,orange,27,0.6666665925926009,0.4999999583333368,0.7499999375000053,2801.996475113115,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange,36,2.7142853265306677,1.899999810000019,0.699999930000007,1348.2435465540334,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange,48,1.3333332592592633,3.9999993333334443,2.9999995000000834,2509.2302250694356,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange,28,0.8181817438016598,1.1249998593750177,1.3749998281250215,2346.444341562731,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange,46,3.8749995156250607,4.428570795918458,1.14285697959186,3231.887304695202,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange,44,1.2941175709342605,4.399999120000176,3.399999320000136,2188.4223820061575,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange,26,2.599999480000104,1.6249997968750256,0.6249999218750099,2149.3163272019706,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,orange,33,1.9999997500000315,1.7777775802469358,0.8888887901234679,2245.8601334833797,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange,23,0.3076922840236705,0.6666665555555741,2.1666663055556157,1473.4774333950497,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange,39,0.0,0.0,1.7857141581632745,1778.4446885450968,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange,25,1.14285697959186,0.7999999200000081,0.699999930000007,2599.632939648969,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange,32,0.17391303591682453,0.799999840000032,4.599999080000184,2117.105277667889,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange,55,2.3571426887755225,4.124999484375065,1.7499997812500274,1955.2230617128737,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange,52,4.285713673469475,1.9999998666666756,0.46666663555555765,3026.35449728018,alkaline,moderate,Summer,NPK 10:10:10 + FYM,16
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange,62,0.7241379060642101,1.749999854166679,2.4166664652777947,2055.4590895459582,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange,30,0.7857142295918408,2.199999560000088,2.799999440000112,1091.5796081845747,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange,32,1.1249998593750177,0.5999999600000027,0.5333332977777802,1353.3867602411176,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange,37,0.27777776234567986,0.3571428316326549,1.2857141938775576,3094.86879082732,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,orange,68,1.1599999536000019,2.0714284234693983,1.7857141581632745,2758.239451185153,alkaline,moderate,Summer,NPK 10:10:10 + FYM,16
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange,60,2.7499997708333526,2.199999853333343,0.7999999466666703,2784.521999395428,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange,30,0.4999999687500019,1.3333331111111482,2.6666662222222963,1103.7698272277703,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,37,1.0714284948979647,1.8749997656250295,1.7499997812500274,903.215525154862,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange,31,2.28571395918372,1.9999997500000315,0.8749998906250137,2065.1578160213744,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange,19,0.0,0.0,1.71428546938779,1829.8013860789913,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange,36,0.19999999200000032,0.8333331944444675,4.166665972222338,2888.201880990822,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange,25,0.7499999062500118,0.5454544958677732,0.7272726611570308,2250.401114922625,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange,20,1.99999960000008,1.99999960000008,0.99999980000004,1937.8879992690884,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange,24,0.05882352595155729,0.16666663888889352,2.83333286111119,985.7511311837811,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange,41,0.033333332222222255,0.09999999000000101,2.9999997000000302,1086.9570948004632,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,38,0.0,0.0,1.533333231111118,2107.157667287434,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,orange,60,0.8888888559670793,2.6666663703704034,2.999999666666704,1759.4597543584189,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange,60,3.272726975206639,2.769230556213034,0.8461537810650938,1613.5470930589672,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange,69,1.904761814058961,4.999999375000079,2.6249996718750412,3242.067140109844,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange,68,1.8181817355371936,6.66666555555574,3.666666055555657,2255.1123324389896,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,63,1.7777776790123512,2.461538272189364,1.384615278106517,1269.5811832782642,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,29,0.8999999100000091,0.8999999100000091,0.99999990000001,2090.6967789268747,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,37,0.8124999492187531,1.6249997968750256,1.9999997500000315,3235.1035182198475,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange,35,1.6666664814815022,1.3636362396694328,0.8181817438016598,1087.214691734651,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange,45,2.636363396694237,5.799998840000232,2.199999560000088,2127.0387740305873,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange,25,0.06666666222222252,0.11111109876543349,1.6666664814815022,2835.0256950214593,alkaline,moderate,Summer,NPK 10:10:10 + FYM,16
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange,34,3.599999280000144,1.6363634876033195,0.4545454132231443,1898.7284396843809,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange,45,0.6363636074380178,1.5555553827160686,2.4444441728395367,1572.0753326230592,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,55,2.199999853333343,4.7142850408164225,2.1428568367347376,1451.697287278459,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange,17,0.6666665555555741,0.57142848979593,0.857142734693895,2096.6299846498246,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,47,1.0624999335937542,1.2142856275510268,1.1428570612244957,1511.4305753110593,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange,42,0.5999999700000015,1.199999880000012,1.99999980000002,2276.547655586248,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,71,1.1724137526753877,4.249999468750067,3.624999546875057,2905.812759915064,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,77,1.3928570931122466,3.899999610000039,2.799999720000028,2867.902571201045,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,68,1.2399999504000019,2.583333118055574,2.083333159722237,1625.3447197772434,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange,26,1.9999996666667221,1.4999998125000236,0.7499999062500118,2864.816475760861,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange,54,0.41379308917954866,0.9230768520710114,2.230769059171611,2055.3641847688396,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,48,2.3636361487603503,2.3636361487603503,0.9999999090909174,1246.3860461701972,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange,58,0.7916666336805569,1.2666665822222278,1.5999998933333406,1920.379567679876,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,69,1.857142768707487,4.333332851851906,2.333333074074103,1241.9595097515296,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange,58,0.5517241189060649,1.230769136094682,2.230769059171611,3027.6223446955273,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,78,1.241379267538646,2.769230556213034,2.230769059171611,1880.2927731645484,alkaline,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,72,1.6086955822306268,3.0833330763889104,1.916666506944458,2853.367798994166,slightly_acidic,moderate,Summer,NPK 10:10:10 + FYM,16
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,63,4.333332851851906,2.599999826666678,0.5999999600000027,2327.8593001237164,alkaline,moderate,Summer,NPK 10:10:10 + FYM,16
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange,50,6.1999987600002475,2.2142855561224604,0.3571428316326549,1619.8984483825564,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange,38,1.4999998750000105,2.2499997187500353,1.4999998125000236,1156.0583845856904,slightly_acidic,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange,50,0.9999999500000024,1.99999980000002,1.99999980000002,1111.6836045160408,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,18,0.6249999218750099,0.99999980000004,1.599999680000064,1017.6038980988711,neutral,moderate,Spring/Autumn,NPK 10:10:10 + FYM,16
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,40,2.4999996875000394,1.6666665277777895,0.6666666111111158,2402.5033605578656,neutral,moderate,Summer,NPK 10:10:10 + FYM,16
